name,title,create_date,assigned_date,close_date,last_updated_date,tags
QA00816,EDFA failed on EFDA test rig,2020-06-26 05:21:21.711981,,,2020-06-26 05:21:22.264867,RK1
QA00817,EDFA Failed on EDFA Test Rig,2020-06-26 05:21:22.566709,,,2020-06-26 05:21:23.102380,RK1
QA00818,Spinning Grating Chipped,2020-06-26 05:21:23.380091,,,2020-06-26 05:21:24.129615,RK2
QA00820,Gohan codeload rig used wrong PN,2020-06-26 05:21:25.384518,,2021-10-21 02:38:55.000000,2021-10-21 02:38:54.987210,RK2
QA00821,failed at QCP04208,2020-06-26 05:21:26.658267,2019-09-18 05:11:28.000000,,2020-06-26 05:21:27.542960,Incoming Material;RK1
QA00822,Deformation after anodized,2020-06-26 05:21:28.066423,2019-09-18 22:42:38.000000,2021-09-13 09:58:36.000000,2021-09-13 09:58:36.356166,RK1
QA00824,Reworked 005 lower substructures failing rev 009 QCPs,2020-06-26 05:21:32.353867,,,2020-06-26 05:21:33.123285,RK1
QA00825,the transmission efficiency of the grating lower than 92.0%,2020-06-26 05:21:33.895894,2019-09-20 00:53:02.000000,,2020-06-26 05:21:36.488838,RK1
QA00826,EDFA Die after run MZ Tuning,2020-06-26 05:21:36.939702,2019-09-20 04:20:22.000000,2021-10-20 05:04:53.000000,2021-10-20 05:04:53.817880,RK2
QA00827,SH153 Failed Seal Test,2020-06-26 05:21:39.962207,2019-09-20 07:08:18.000000,,2020-06-26 05:21:40.857443,Sensorhead;Sealing
QA00828,Noisy pointcloud when fibre jiggles on SH171,2020-06-26 05:21:41.206798,,,2020-06-26 05:21:42.080957,RK1
QA00829,Scratch on surface,2020-06-26 05:21:42.419111,,,2020-06-26 05:21:43.064540,RK1
QA00830,Coaxial Optimisation Failed,2020-06-26 05:21:43.463595,2019-09-21 10:56:51.000000,,2020-06-26 05:21:44.774256,optimisation;RK2
QA00831,"F2A Failed and 2d dir ,yellow line on top",2020-06-26 05:21:45.013246,,,2020-06-26 05:21:45.797157,RK2
QA00832,spinning grating defect,2020-06-26 05:21:46.172721,,,2020-06-26 05:21:46.820487,RK2
QA00833,Heads of Shoulder Bolt Stripping during re-work,2020-06-26 05:21:47.280161,,,2020-06-26 05:21:47.833094,Fasteners;Materials
QA00834,APD has failed on Channel 1,2020-06-26 05:22:21.547528,,,2020-06-26 05:22:22.322721,RK2
QA00835,Goku 5 Hollowmotor stopped working,2020-06-26 05:22:22.660499,,2021-10-19 04:29:44.000000,2021-10-19 04:29:44.627085,CDR;RK1
QA00836,coaxial optimisation,2020-06-26 05:22:23.658912,,,2020-06-26 05:22:24.680414,RK2
QA00839,"ZYNQ over temp on E#124 @50deg, due to gap between top seat & FPGA",2020-06-26 05:22:26.617666,2019-09-24 03:53:00.000000,2022-05-10 04:10:23.000000,2022-05-10 04:10:23.341303,RK1
QA00841,Unable to Run Eye Safety due to fibre break error,2020-06-26 05:22:29.508925,,,2020-06-26 05:22:31.232714,RK1
QA00842,Directivity failed,2020-06-26 05:22:31.563811,,,2020-06-26 05:22:32.448718,RK2
QA00843,transceiver optimisation,2020-06-26 05:22:32.780943,,,2020-06-26 05:22:33.441677,RK1
QA00844,fail at QCP04219,2020-06-26 05:22:33.780158,2019-09-26 04:17:19.000000,,2020-06-26 05:22:34.434686,RK1
QA00845,Van APD engine Failures,2020-06-26 05:22:34.810895,,,2020-06-26 05:22:36.362823,RK2
QA00846,APD failure on the Van in the courtyard.,2020-06-26 05:22:36.739806,,,2020-06-26 05:22:37.513857,RK2
QA00847,without supplier report,2020-06-26 05:22:37.874925,2019-09-29 23:11:08.000000,,2020-06-26 05:22:38.536086,Incoming Material;RK1
QA00848,fail at QCP04181,2020-06-26 05:22:38.875147,,,2020-06-26 05:22:39.897150,RK1
QA00849,Coaxial optimisation failed for the SH-213,2020-06-26 05:22:40.392439,,,2020-06-26 05:22:41.178801,optimisation;RK2
QA00851,failed at QCP042329,2020-06-26 05:22:42.434531,,,2020-06-26 05:22:43.623074,RK1
QA00854,Failed coaxial opitimisation Sh-214,2020-06-26 05:22:45.897103,,,2020-06-26 05:22:46.556436,RK2;optimisation
QA00855,Directivity failed For SH-191,2020-06-26 05:22:46.967277,,,2020-06-26 05:22:47.734506,RK3
QA00856,Coaxial Optimisation.for Sh-214,2020-06-26 05:22:48.134972,,,2020-06-26 05:22:48.897500,RK2;optimisation
QA00857,Cable Conduit came loose,2020-06-26 05:22:49.238822,,2021-10-20 05:13:53.000000,2021-10-20 05:13:53.167365,RK2;CDR
QA00861,one part failed QCP 04208,2020-06-26 05:22:52.775566,2019-10-02 05:15:04.000000,,2020-06-26 05:22:53.470273,RK1
QA00862,Reduced optical performance during vibration,2020-06-26 05:22:53.799167,,2021-10-20 05:15:51.000000,2021-10-20 05:15:51.024486,RK2;CDR
QA00863,Reduced optical performance in humid conditions,2020-06-26 05:22:54.698188,,2021-10-20 05:16:50.000000,2021-10-20 05:16:50.425100,RK2;CDR
QA00864,Reduced optical performance during shock testing,2020-06-26 05:22:55.471159,,2021-10-20 05:17:59.000000,2021-10-20 05:17:59.837019,CDR;RK2
QA00865,MZ Absurd Raw Data,2020-06-26 05:22:56.257404,,2021-10-24 23:43:15.000000,2021-10-24 23:43:15.269670,RK2
QA00866,Lateral Ranging Issue,2020-06-26 05:23:00.073474,,,2020-06-26 05:23:02.560107,RK3
QA00867,diameter & thickness out of spec,2020-06-26 05:23:02.925549,2019-10-08 03:01:25.000000,,2020-06-26 05:23:04.291839,RK1;Incoming Material
QA00868,,2020-06-26 05:23:04.684678,,,2020-06-26 05:23:05.232335,RK1;Incoming Material
QA00869,2. Internal Height Measurement,2020-06-26 05:23:05.546072,,,2020-06-26 05:23:06.415069,RK1
QA00870,Failed APD Calibration.,2020-06-26 05:23:06.768146,2019-10-08 20:56:22.000000,2021-10-20 05:31:57.000000,2021-10-20 05:31:57.597793,Engine;RK2
QA00871,,2020-06-26 05:23:07.709636,,,2020-06-26 05:23:08.256495,RK1;Incoming Material
QA00872,,2020-06-26 05:23:08.639751,,,2020-06-26 05:23:09.184166,RK1;Incoming Material
QA00873,,2020-06-26 05:23:09.568112,,,2020-06-26 05:23:10.323721,RK1;Incoming Material
QA00874,,2020-06-26 05:23:10.707308,,,2020-06-26 05:23:11.373630,RK1;Incoming Material
QA00875,APD failure on the van in front of the reception,2020-06-26 05:23:11.771103,,,2020-06-26 05:23:12.438641,RK2
QA00876,high fail rate on QCP04690,2020-06-26 05:23:12.807336,,,2020-06-26 05:23:13.718694,RK1;Incoming Material
QA00877,Failed Noise Test for HM 399,2020-06-26 05:23:14.048049,2019-10-11 04:33:40.000000,,2020-06-26 05:23:14.873898,RK1;Hollow Motor
QA00878,Failed Noise Test for HM 396,2020-06-26 05:23:15.221984,2019-10-11 00:33:32.000000,,2020-06-26 05:23:15.880559,RK1;Hollow Motor
QA00879,Change Grating angle limits on F2A,2020-06-26 05:23:16.185329,,,2020-06-26 05:23:16.850585,RK2
QA00880,Spinning Speed and Failed Noise Test HM#404,2020-06-26 05:23:17.192212,2019-10-15 03:59:38.000000,,2020-06-26 05:23:17.970951,RK1;Hollow Motor
QA00881,Failed due to fast Spinning Speed of the HM#403,2020-06-26 05:23:18.392738,2019-10-15 04:10:30.000000,,2020-06-26 05:23:19.065673,RK1;Hollow Motor
QA00883,Failed Noise Test for HM#402,2020-06-26 05:23:20.536776,2019-10-15 23:57:13.000000,,2020-06-26 05:23:21.203587,RK1;Hollow Motor
QA00884,Failed Noise Test for HM#403,2020-06-26 05:23:21.539809,2019-10-15 23:56:15.000000,,2020-06-26 05:23:22.210272,RK1;Hollow Motor
QA00885,1 playtable Failed at Laser Cal,2020-06-26 05:23:22.546989,2019-10-16 00:55:49.000000,2021-11-02 00:39:47.000000,2021-11-02 00:39:47.679224,RK1
QA00887,Fast Spinning Speed and Failed Noise Test for HM#405,2020-06-26 05:23:24.501277,2019-10-16 02:55:06.000000,,2020-06-26 05:23:25.157139,RK1;Hollow Motor
QA00888,Spinning speed fast on HM#408,2020-06-26 05:23:25.583495,,,2020-06-26 05:23:26.247882,RK1
QA00889,noise test failed because of spinning fast,2020-06-26 05:23:26.614062,,2021-10-20 05:47:27.000000,2021-10-20 05:47:27.392681,RK2
QA00890,EFT failed due to low output power at 50 ° C.,2020-06-26 05:23:27.698534,2019-10-17 00:49:56.000000,,2020-06-26 05:23:28.480006,RK1
QA00891,failed at QCP04016,2020-06-26 05:23:28.842213,,,2020-06-26 05:23:29.613459,RK1;Incoming Material
QA00892,,2020-06-26 05:23:29.953190,,,2020-06-26 05:23:30.516027,RK1;Incoming Material
QA00893,,2020-06-26 05:23:30.923793,,2021-08-09 00:29:13.000000,2021-08-09 00:29:13.337851,RK1;Archive
QA00895,Thread damaged,2020-06-26 05:23:32.947889,2019-10-27 21:44:54.000000,2021-10-20 05:48:51.000000,2021-10-20 05:48:51.100408,RK1
QA00896,eye safety failed,2020-06-26 05:23:33.727522,2019-10-28 21:15:01.000000,,2020-06-26 05:23:34.531991,RK2
QA00898,failed at QCP04692,2020-06-26 05:23:36.579584,2019-10-29 03:10:00.000000,2021-10-20 05:49:42.000000,2021-10-20 05:49:42.939322,RK1
QA00899,Fiber Array(Rx) broken .,2020-06-26 05:23:37.393241,2019-10-30 00:14:19.000000,,2020-06-26 05:23:38.064186,Manufacturing Process;RK1
QA00901,E#171 Can't start laser cal.,2020-06-26 05:23:39.394698,2019-10-31 02:19:25.000000,2021-10-20 05:50:48.000000,2021-10-20 05:50:48.646620,RK1
QA00903,APD failure on SF Demo Unit,2020-06-26 05:23:41.314550,,,2020-06-26 05:23:41.994305,RK2
QA00904,Faulty Torque Screw Driver,2020-06-26 05:23:42.245522,2019-11-04 03:54:29.000000,2021-10-20 05:52:32.000000,2021-10-20 05:52:32.273389,RK1
QA00905,Torque Screwdriver implemented into production with no calibration,2020-06-26 05:23:42.942881,2019-11-04 04:19:26.000000,2021-10-28 06:27:22.000000,2021-10-28 06:27:22.045242,RK1
QA00906,E#171 Failed EFT due to low output power @ 50deg. on ch2.,2020-06-26 05:23:43.785751,2019-11-04 21:56:10.000000,,2020-06-26 05:23:44.471613,RK1
QA00907,Failed EFT due to low output power @ 50deg.,2020-06-26 05:23:44.859001,2019-11-06 00:43:55.000000,,2020-06-26 05:23:45.559681,RK1
QA00908,Failed ESM,2020-06-26 05:23:45.899690,2019-11-06 00:49:37.000000,,2020-06-26 05:23:46.574286,RK1
QA00909,Core tube 211 damage,2020-06-26 05:23:46.933561,2019-11-06 01:24:47.000000,,2020-06-26 05:23:47.704598,RK1
QA00910,Prism2 Bracket Screw hole not tapped,2020-06-26 05:23:48.039846,2019-11-06 20:50:39.000000,,2020-06-26 05:23:48.695019,RK1
QA00911,ESM can't be started due to pps issue.,2020-06-26 05:23:49.075920,2019-11-07 03:24:34.000000,,2020-06-26 05:23:49.959290,RK1
QA00913,EMC Cable PPS resistance is 2.5 ohms,2020-06-26 05:23:51.359146,2019-11-08 03:40:42.000000,,2020-06-26 05:23:52.176195,RK1
QA00914,screw thread damage during APD cover assy,2020-06-26 05:23:52.509804,,2021-10-19 04:35:42.000000,2021-10-19 04:35:42.199152,RK1
QA00915,Crack Spinning grating,2020-06-26 05:23:53.597625,,,2020-06-26 05:23:54.480271,RK2
QA00916,G6 APD failure on the US demo van,2020-06-26 05:23:54.856243,,,2020-06-26 05:23:55.524242,RK2
QA00917,US Demo: Cracked Sensorhead Window,2020-06-26 05:23:55.901957,,,2020-06-26 05:23:56.571679,Process;RK2;Sensorhead;Tolerance
QA00918,,2020-06-26 05:23:56.889438,,,2020-06-26 05:23:57.751612,RK2
QA00919,T shim too big & crystal  can not fit,2020-06-26 05:23:58.083117,2019-11-22 02:53:02.000000,2021-10-20 22:25:50.000000,2021-10-20 22:25:49.946843,RK1
QA00920,T shim too big & crystal can not fix,2020-06-26 05:23:58.848050,2019-11-22 02:57:34.000000,2021-10-20 22:31:33.000000,2021-10-20 22:31:33.138632,RK1
QA00921,E#223 Failed EFT due to low output power @50*C  on ch2,2020-06-26 05:23:59.659450,2019-11-24 22:41:55.000000,,2020-06-26 05:24:00.363069,RK1
QA00922,chipped spinning grating edges,2020-06-26 05:24:00.744353,,,2020-06-26 05:24:01.416532,RK2
QA00923,Failed Motor Test for HM431,2020-06-26 05:24:01.843573,2019-11-26 03:24:18.000000,,2020-06-26 05:24:02.537231,RK1
QA00924,E168 failed EFT,2020-06-26 05:24:02.847717,,,2020-06-26 05:24:03.521163,RK1
QA00925,,2020-06-26 05:24:03.831118,,2021-10-20 22:33:33.000000,2021-10-20 22:33:33.564433,RK1
QA00926,contamination found on grating side,2020-06-26 05:24:04.800203,,,2020-06-26 05:24:05.455680,RK1
QA00927,QCP04215 failed,2020-06-26 05:24:05.789453,2019-11-26 20:45:56.000000,2021-09-13 10:02:12.000000,2021-09-13 10:02:12.801250,RK1
QA00928,no supplier report on QCP00988,2020-06-26 05:24:06.586099,2019-11-26 21:17:41.000000,2021-10-20 22:36:09.000000,2021-10-20 22:36:09.485938,RK1
QA00929,Eye safety failed on CH2,2020-06-26 05:24:07.378503,,,2020-06-26 05:24:08.045200,RK1
QA00930,Cable from the EDFA connector is broken,2020-06-26 05:24:08.463858,2019-11-27 21:54:03.000000,2021-09-13 10:03:12.000000,2021-09-13 10:03:12.603414,RK1
QA00931,G5 label Barcode and number appeared are not matching,2020-06-26 05:24:09.633993,,2021-10-20 22:37:10.000000,2021-10-20 22:37:10.362255,RK1
QA00932,Burnt fibre on CH2 on Lidar system SN1890,2020-06-26 05:24:10.419213,,,2020-06-26 05:24:11.079096,RK2
QA00933,Broken connector,2020-06-26 05:25:17.515786,,2021-10-19 06:49:07.000000,2021-10-19 06:49:07.936093,RK1
QA00934,chipped spinning grating edges,2020-06-26 05:25:24.706136,,,2020-06-26 05:25:25.374596,RK2
QA00935,,2020-06-26 05:25:25.705421,,,2020-06-26 05:25:26.443772,RK1
QA00937,QCP04682 FAILED,2020-06-26 05:25:27.755300,2019-12-02 22:52:52.000000,,2020-06-26 05:25:28.421430,RK1
QA00938,HM434 failed at motor test,2020-06-26 05:25:28.779569,2019-12-03 00:41:46.000000,2021-10-20 22:37:54.000000,2021-10-20 22:37:54.769828,RK1
QA00939,can not fit in the jigs,2020-06-26 05:25:29.529423,2019-12-03 00:55:03.000000,2021-10-20 22:39:58.000000,2021-10-20 22:39:58.808869,RK1
QA00940,Screws can't be tighten,2020-06-26 05:25:30.413008,2019-12-03 02:16:37.000000,2021-10-20 22:41:06.000000,2021-10-20 22:41:06.757949,RK1
QA00941,"Gohan cable ,pinched during rework",2020-06-26 05:25:31.515286,,2021-10-20 22:42:54.000000,2021-10-20 22:42:53.970985,RK1
QA00942,the grease  of bearing come out after burn in.,2020-06-26 05:25:32.361112,2019-12-03 20:46:24.000000,,2020-06-26 05:25:33.807071,RK2
QA00943,39 playtables failed on laser cal.,2020-06-26 05:25:34.141689,2019-12-03 21:18:07.000000,,2020-06-26 05:25:34.920316,RK1
QA00946,E#223 Failed APD Cal due to low sensitivity,2020-06-26 05:25:37.241163,2019-12-04 21:02:48.000000,2021-10-20 22:49:36.000000,2021-10-20 22:49:36.871960,RK1
QA00947,Wrong markings on Faraday Rotator,2020-06-26 05:25:38.094202,,2021-09-13 10:04:49.000000,2021-09-13 10:04:49.376110,RK2
QA00948,Blemish on the window for IKE delivery unit,2020-06-26 05:25:39.006165,,,2020-06-26 05:25:41.534866,RK2
QA00949,Hollowmotor failed encoder gap test,2020-06-26 05:25:41.907407,,2021-10-20 23:08:19.000000,2021-10-20 23:08:19.302585,RK1
QA00950,hm439 the grease of bearing come out,2020-06-26 05:25:42.825389,2019-12-06 00:03:47.000000,,2020-06-26 05:25:43.498687,RK2
QA00951,spots visible on the Grating side,2020-06-26 05:25:43.883441,,2021-10-20 23:10:40.000000,2021-10-20 23:10:40.915892,RK1
QA00952,spinning clamp tight,2020-06-26 05:25:44.690892,,,2020-06-26 05:25:45.276514,Incoming Material;RK1
QA00953,E#307 REV32 Shows error 1101(EDFA input power too low),2020-06-26 05:25:45.608550,2019-12-06 02:18:58.000000,,2020-06-26 05:25:46.263394,RK1
QA00954,Fibre array Broken observed prior to build,2020-06-26 05:25:46.590512,,,2020-06-26 05:25:47.262397,RK1
QA00955,"Oversized, can't fit in the clamp.",2020-06-26 05:25:47.616909,2019-12-08 23:10:47.000000,,2020-06-26 05:25:48.272847,RK1
QA00956,EMC cable missing heat shrink,2020-06-26 05:25:48.642026,2019-12-09 23:22:53.000000,2020-07-08 02:01:48.000000,2020-07-08 02:01:48.754649,RK1
QA00957,Colour tag is missing in engine fibre cable,2020-06-26 05:25:49.653816,2019-12-10 01:06:31.000000,,2020-06-26 05:25:50.445560,RK1;Incoming Material
QA00958,Seal Test Failed,2020-06-26 05:25:50.795131,,,2020-06-26 05:25:51.577543,RK1
QA00959,Grating-2 contamination,2020-06-26 05:25:51.912203,,,2020-06-26 05:25:52.585823,RK2
QA00963,Damage engine electrical cable,2020-06-26 05:25:55.984687,,,2020-06-26 05:25:56.860594,RK2
QA00965,SH005 failed at f2a test,2020-06-26 05:25:58.475209,,,2020-06-26 05:25:59.131810,RK2
QA00966,E111 and E98 failed Lidar calibration,2020-06-26 05:25:59.547493,,,2020-06-26 05:26:00.629367,RK1;Yield Failure
QA00967,Cable come out when bending,2020-06-26 05:26:01.083054,2019-12-13 01:03:48.000000,,2020-06-26 05:26:01.829076,RK1
QA00968,2 Way- il Failed at F2A,2020-06-26 05:26:02.206909,,,2020-06-26 05:26:02.883066,RK2
QA00969,2 Way- il Failed at F2A,2020-06-26 05:26:03.285588,,,2020-06-26 05:26:03.963393,RK2
QA00970,2 Way- il Failed at F2A,2020-06-26 05:26:04.317745,,,2020-06-26 05:26:04.983831,RK2
QA00973,EFT didn't finish due to error 1102 (EDFA output power too low) @ 25deg,2020-06-26 05:26:07.472448,2019-12-18 04:28:41.000000,2021-10-20 23:13:07.000000,2021-10-20 23:13:07.545680,Yield Failure;RK1
QA00975,Damage to rear housing after LiFT,2020-06-26 05:26:09.467265,2019-12-16 13:00:00.000000,,2020-06-26 05:26:10.365073,Damage
QA00976,241 & 242 failed at QCP04669,2020-06-26 05:26:10.795848,2019-12-19 02:50:15.000000,,2020-06-26 05:26:11.539224,RK1;Incoming Material
QA00977,Sn 36 failed at QCP05019,2020-06-26 05:26:11.916891,2019-12-19 03:08:05.000000,,2020-06-26 05:26:12.764954,RK1
QA00978,Electrical cable connector come out,2020-06-26 05:26:13.197787,2019-12-19 21:37:48.000000,,2020-06-26 05:26:13.933495,RK1
QA00979,Electrical cable connector come out,2020-06-26 05:26:14.367428,2019-12-19 21:49:04.000000,2021-10-20 23:15:22.000000,2021-10-20 23:15:22.420392,Yield Failure;RK1
QA00981,Annodizing defect for front housing during GII,2020-06-26 05:26:17.082848,,,2020-06-26 05:26:17.638818,Incoming Material;RK1
QA00981,Damage to the EDFA 153 housing,2020-06-26 05:29:25.002465,2020-01-31 05:50:02.000000,,2020-06-26 05:29:26.348389,Incoming Material;RK1;EDFA
QA00982,Zero Calibration Failed,2020-06-26 05:26:18.027530,2019-12-23 03:22:23.000000,,2020-06-26 05:26:18.806901,RK2
QA00984,APD Cal Fail in CH1 at 50 degree,2020-06-26 05:26:20.182839,2019-12-23 23:03:35.000000,,2020-06-26 05:26:20.844628,RK1;Yield Failure
QA00985,3 Units failed QCP during GII,2020-06-26 05:26:21.184757,2019-12-24 00:43:49.000000,,2020-06-26 05:26:21.852660,RK1
QA00986,Attenuation Failed in MZ Tuning,2020-06-26 05:26:22.218829,2019-12-26 20:48:11.000000,2021-10-20 23:23:19.000000,2021-10-20 23:23:19.762364,Yield Failure;RK1
QA00987,EFT failed at 50 degree in CH1,2020-06-26 05:26:23.039038,2019-12-27 02:13:27.000000,,2020-06-26 05:26:23.705914,RK1
QA00989,QCP05147 failed for 1 Goku5 rear housing unit,2020-06-26 05:26:25.055851,2019-12-30 01:37:05.000000,,2020-06-26 05:26:25.827840,RK1;Incoming Material
QA00990,Failed encoder sensor during reliability testing.,2020-06-26 05:26:26.159825,,2021-10-21 02:13:38.000000,2021-10-21 02:13:38.869293,Reliability
QA00991,8 units failed QCP05075,2020-06-26 05:26:26.968224,2019-12-30 05:14:39.000000,,2020-06-26 05:26:27.897680,RK1
QA00992,Failed Range and FOV testing during LiFT,2020-06-26 05:26:28.274230,2019-12-29 13:00:00.000000,2021-10-21 02:14:31.000000,2021-10-21 02:14:31.080336,FOV;LiFT;Range
QA00993,Loss in Two Way too high (over 3),2020-06-26 05:26:29.068302,2020-01-01 21:46:39.000000,,2020-06-26 05:26:29.650918,RK1;Incoming Material
QA00994,Failed GII Windows Transmission Efficiency,2020-06-26 05:26:29.983806,2019-12-30 22:50:22.000000,,2020-06-26 05:26:30.745334,RK1;Incoming Material
QA00997,Directivity failed,2020-06-26 05:26:33.009862,,,2020-06-26 05:26:33.884096,RK2
QA00998,Scratches on housing,2020-06-26 05:26:35.237433,2020-01-06 01:02:55.000000,,2020-06-26 05:26:35.898815,RK2
QA00999,E277 Code load failed,2020-06-26 05:26:36.255210,2020-01-07 02:40:27.000000,,2020-06-26 05:26:36.804699,RK1;Manufacturing Process
QA01000,Hitachi - Broken Fiber Connector,2020-06-26 05:26:37.206509,2020-01-07 13:00:00.000000,,2020-06-26 05:26:38.962624,RK2
QA01001,1 out of entire batch failed GII: clamp RR,2020-06-26 05:26:39.376851,,,2020-06-26 05:26:39.923962,RK1;Incoming Material
QA01002,E275 failed EFT in CH1,2020-06-26 05:26:40.261833,2020-01-08 22:51:52.000000,,2020-06-26 05:26:40.924763,RK1
QA01004,Raising of a retrospective ECO,2020-06-26 05:26:42.218624,,,2020-06-26 05:26:42.874957,RK2;NPI;Process
QA01006,Multiple uncontrolled version of this document,2020-06-26 05:26:44.143383,,,2020-06-26 05:26:44.904527,RK2
QA01007,False postive fiber break errors,2020-06-26 05:26:45.293590,,2021-08-17 03:47:59.000000,2021-08-17 03:47:59.785749,Firmware;Fiber Break;RK2
QA01009,GII Discrepancy between Supplier and Measured Dimensions,2020-06-26 05:26:46.986216,,,2020-06-26 05:26:47.857051,RK1
QA01010,2d Directivity failed after ESS,2020-06-26 05:26:48.188871,,2021-10-21 02:15:04.000000,2021-10-21 02:15:04.890804,RK1
QA01011,2D-DIRECTIVITY /AFTER ESS,2020-06-26 05:26:49.076301,,,2020-06-26 05:26:50.161864,RK1
QA01013,Baraja – ROI Playtable Naming,2020-06-26 05:26:51.330303,2020-01-13 13:00:00.000000,2021-10-28 05:59:27.000000,2021-10-28 05:59:27.069927,RK2
QA01015,GII QCP01129 Failed - Visual Inspeciton,2020-06-26 05:26:53.984837,,,2020-06-26 05:26:56.386195,Incoming Material;RK1
QA01016,Engine failed due to edfa low output power & Link Budget graph doesn't looks normal,2020-06-26 05:26:56.742740,2020-01-15 00:35:34.000000,,2020-06-26 05:26:57.660158,Yield Failure;RK1
QA01017,Fibres burned in splice protectors so EDFA was changed,2020-06-26 05:26:57.990590,2020-01-15 03:39:19.000000,,2020-06-26 05:26:58.758116,RK1
QA01018,Goku 5 SN 22 has a crack window,2020-06-26 05:26:59.116134,,,2020-06-26 05:26:59.898489,RK2;Manufacturing Process
QA01019,Goku 5 Directivity Blob,2020-06-26 05:27:00.306784,2020-01-16 01:02:46.000000,,2020-06-26 05:27:00.306784,Directivity;Calibration;RK2
QA01020,2d Directivity failed,2020-06-26 05:27:23.755710,,,2020-06-26 05:27:24.422792,RK2
QA01021,EEPROM content modification,2020-06-26 05:27:24.840423,,,2020-06-26 05:27:25.730958,RK3
QA01022,Failed ESM after EDFA,2020-06-26 05:27:26.139424,2020-01-16 03:14:18.000000,,2020-06-26 05:27:26.787115,RK1
QA01023,Sh14 noisy spray at short distance (failed pointcloud review),2020-06-26 05:27:27.165794,,2021-10-22 03:15:41.000000,2021-10-22 03:15:40.977840,RK2
QA01024,1001383-009-0000000015(D336) failed at QCP04682,2020-06-26 05:27:28.523043,2020-01-17 02:21:12.000000,,2020-06-26 05:27:29.067126,Incoming Material;RK1
QA01025,SH 22 Failed Leak test,2020-06-26 05:27:29.440983,,,2020-06-26 05:27:29.988776,RK1;Manufacturing Process
QA01026,Engine #281 Failed ESM,2020-06-26 05:27:30.442849,2020-01-17 04:22:20.000000,,2020-06-26 05:27:31.176782,Yield Failure;RK1
QA01027,Conduit connector moves after ESS,2020-06-26 05:27:31.599853,,,2020-06-26 05:27:32.406658,RK1
QA01029,SH-17 Failed-2D Directivity,2020-06-26 05:27:33.683904,,,2020-06-26 05:27:34.439509,RK2
QA01030,Damage engine electrical cable,2020-06-26 05:27:34.764461,2020-01-14 01:02:11.000000,2021-10-22 02:33:01.000000,2021-10-22 02:33:01.398051,RK2
QA01031,EMC box replaced in the engine,2020-06-26 05:28:25.717341,2020-01-21 02:48:03.000000,2021-10-21 02:16:08.000000,2021-10-21 02:16:08.934329,RK1
QA01032,LSS #243 (GVT) - Does NOT match with any core tube,2020-06-26 05:28:26.689563,,,2020-06-26 05:28:27.345866,Incoming Material;RK1
QA01033,Core tube#39 (GVT) damaged at inspection,2020-06-26 05:28:27.695074,,,2020-06-26 05:28:28.231658,RK1;Incoming Material
QA01034,13 x Core tubes from DJMT performance not relaible,2020-06-26 05:28:28.579956,,,2020-06-26 05:28:29.115322,RK1;Incoming Material
QA01035,Conduit gland disconnected from SH,2020-06-26 05:28:29.486777,2020-01-14 03:19:03.000000,2021-10-21 02:21:15.000000,2021-10-21 02:21:14.961464,RK2
QA01036,Low EDFA output power error triggered during testing.,2020-06-26 05:28:31.939743,2020-01-21 04:50:41.000000,2021-10-28 06:00:39.000000,2021-10-28 06:00:39.299546,Yield Failure;RK1
QA01037,-40 hollow motor failure,2020-06-26 05:28:33.128188,,,2020-06-26 05:28:33.793079,RK2
QA01038,EMC box cable has been replaced,2020-06-26 05:28:34.119703,2020-01-22 02:42:48.000000,2021-10-21 02:23:58.000000,2021-10-21 02:23:58.485830,RK1
QA01039,Fail when comparing supplier and our measurements,2020-06-26 05:28:35.146245,2020-01-22 06:04:41.000000,,2020-06-26 05:28:36.323207,RK1
QA01040,Wavy corners,2020-06-26 05:28:37.003715,2020-01-23 00:05:53.000000,,2020-06-26 05:28:38.972694,Incoming Material;RK1
QA01041,Grating 1 damaged during assembly,2020-06-26 05:28:39.455251,,,2020-06-26 05:28:40.134402,Manufacturing Process;RK1
QA01042,SH24 Core jammed in lower substructure,2020-06-26 05:28:40.582989,,2021-10-21 02:31:59.000000,2021-10-21 02:31:59.071595,Lower substructure;RK1;Incoming Material
QA01043,SN18 failed sealing test after Temp test (-40 and 85),2020-06-26 05:28:41.468161,,,2020-06-26 05:28:42.403994,RK1
QA01044,Prism Clamp fails when comparing datas,2020-06-26 05:28:42.770866,2020-01-23 04:50:19.000000,,2020-06-26 05:28:43.546192,RK1
QA01045,,2020-06-26 05:28:43.905745,2020-01-22 04:53:42.000000,,2020-06-26 05:28:44.453857,RK1;Incoming Material
QA01046,Found dent on EDFA during final assembly,2020-06-26 05:28:44.898447,2020-01-23 22:47:31.000000,,2020-06-26 05:28:45.585879,Incoming Material;RK1
QA01047,E#282 failed EFT due to low puput power @ 50deg.,2020-06-26 05:28:45.931241,,,2020-06-26 05:28:46.599656,RK1
QA01048,EFT failed at 50 degree in Channel 2,2020-06-26 05:28:46.973646,2020-01-24 03:08:34.000000,,2020-06-26 05:28:47.631818,RK1
QA01049,ESM with EDFA failed at last frequency 195.66 THz,2020-06-26 05:28:47.963559,2020-01-24 03:12:51.000000,,2020-06-26 05:28:48.615119,RK1
QA01050,Prism failing transmission efficiency,2020-06-26 05:28:48.963427,2020-01-24 04:27:51.000000,,2020-06-26 05:28:49.519918,RK1;Incoming Material
