po_id,po_reference,order_date,contractual_date,updated_date,scheduled_date,due_date,total_amount,taxed_amount,untaxed_amount,paid_amount,unpaid_amount,paid_amount_aud,currency_rate,currency,payment,po_status,vendor_reference,expense_type,receipt_count,vendor_name,requested_by,created_by,updated_by,department,received,payment_terms,purchasetype
2487,PO06486,2021-11-18 18:08:47.000000,2021-12-18 18:08:47.000000,2022-02-11 10:59:38.447029,2021-12-02 18:12:01.000000,2022-01-01,1964.25,0.0,1964.25,,1964.25,,USD,,Not Paid,cancel,BAR211117-01R1,non_capital,0,"NEPTEC OS, INC. (Duplicate??)",John Levstek,Gwen Perry,OdooBot,R002 - Technology Development,yes,30.0,Not Specified
3261,PO07260,2022-04-27 23:28:04.000000,2022-04-27 23:28:04.000000,2022-05-11 22:31:26.737819,2022-05-04 23:37:25.000000,2022-05-04,349.75,31.8,317.95,,349.75,,AUD,,Not Paid,cancel,,,0,3DPrinterGear,Ryan Barnes,Jamie Ball,Jamie Ball,R002 - Technology Development,yes,0.0,Expense
1379,PO05378,2021-06-03 04:14:51.000000,2021-07-03 04:14:51.000000,2022-02-11 10:59:38.447029,2021-09-23 04:17:41.000000,2021-10-23,7053.75,641.25,6412.5,,7053.75,,AUD,,Not Paid,cancel,,capital,0,"Mouser Electronics, Inc.",Jamie Ball,Jamie Ball,OdooBot,R002 - Technology Development,yes,30.0,Not Specified
79,PO04078,2020-07-14 01:41:49.000000,2020-07-14 01:41:49.000000,2022-02-11 10:59:38.447029,2020-07-21 01:47:51.000000,,153.89,0.0,153.89,,,,USD,,Not Paid,cancel,Quote: callender_071020,non_capital,0,Fictiv,Dylan Callender,Jamie Ball,OdooBot,R002 - Technology Development,no,,Not Specified
1076,PO05075,2021-03-31 23:05:10.000000,2021-03-31 23:05:10.000000,2022-02-11 10:59:38.447029,2021-04-29 00:11:01.000000,2021-04-29,11703.0,0.0,11703.0,,11703.0,,USD,,Not Paid,cancel,Q2103019,non_capital,0,Cybernet Systems Malaysia Sdn. Bhd.,,Jamie Ball,OdooBot,R002 - Technology Development,no,0.0,Not Specified
3625,PO07624,2022-07-06 05:03:20.000000,2022-08-05 05:03:20.000000,2022-09-22 03:28:35.739690,2022-07-06 05:03:20.000000,2022-08-05,912.45,82.95,829.5,1841.4,-928.95,1841.4,AUD,1.0,Paid,done,,,0,Mektronics Australia Pty Ltd,Wai Wai Lay,Gordon Ding,Anna Bui,C008 - Operations,yes,30.0,Expense
656,PO04655,2021-01-17 23:53:33.000000,2021-02-16 23:53:33.000000,2022-02-11 10:59:38.447029,2021-02-18 23:54:53.000000,2021-03-20,4941.0,449.18,4491.82,,4941.0,,AUD,,Not Paid,cancel,Quote No.: 128081,capital,0,SCORPTEC COMPUTERS,Muhammad Amasha,Jamie Ball,OdooBot,Engineering - Software,no,30.0,Not Specified
648,PO04647,2021-01-14 02:10:51.000000,2021-02-13 02:10:51.000000,2022-02-11 10:59:38.447029,2021-01-22 02:11:39.000000,2021-02-21,5999.0,545.36,5453.64,,5999.0,,AUD,,Not Paid,cancel,Quote No.: 128081,capital,0,SCORPTEC COMPUTERS,Harry Dudley-Bestow,Jamie Ball,OdooBot,Engineering - Software,no,30.0,Not Specified
3221,PO07220,2022-04-08 19:37:01.000000,2022-04-08 19:37:01.000000,2022-05-11 00:33:45.950832,2022-04-29 19:39:01.000000,2022-04-29,913.5,0.0,913.5,1461.6,-548.1,1187.55,USD,1.2307692307692308,Paid,done,ATP-B15-2204005,,0,AT Precision Tooling,Katie Chong,Allen Yavelberg,Anna Bui,R002 - Technology Development,yes,0.0,Expense
55,PO04054,2020-07-10 00:26:55.000000,2020-07-10 00:26:55.000000,2022-02-11 10:59:38.447029,2020-07-20 00:28:33.000000,2020-07-20,427.0,37.0,390.0,427.0,0.0,427.0,AUD,1.0,Paid,purchase,Quote: 1087,non_capital,0,Aussie Dinkum Calibration,Tim Affleck,Jamie Ball,OdooBot,C004 - NPI,yes,,Not Specified
536,PO04535,2020-12-10 23:47:07.000000,2020-12-10 23:47:07.000000,2022-02-11 10:59:38.447029,2020-12-14 23:50:58.000000,2020-12-14,230.96,20.99,209.97,230.96,0.0,230.96,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Ikea,Jamie Ball,Jamie Ball,OdooBot,A016 - People and Culture,yes,0.0,Not Specified
1715,PO05714,2021-07-22 04:13:48.000000,2021-08-21 04:13:48.000000,2022-02-11 10:59:38.447029,2021-07-29 04:14:21.000000,2021-08-28,674.7,61.34,613.36,674.7,0.0,674.7,AUD,1.0,Paid,purchase,,capital,0,4Cabling Pty Ltd,Tim Affleck,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,30.0,Expense
790,PO04789,2021-02-04 02:02:17.000000,2021-02-04 02:02:17.000000,2022-02-11 10:59:38.447029,2021-02-25 02:03:47.000000,2021-02-25,11.8,1.07,10.73,11.8,0.0,11.8,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Amazon (Online for PO's),Harry Dudley-Bestow,Jamie Ball,OdooBot,Engineering - Software,yes,0.0,Not Specified
2691,PO06690,2021-12-15 22:02:17.000000,2022-01-14 22:02:17.000000,2022-02-11 10:59:38.447029,2021-12-16 22:05:05.000000,2022-01-15,203.45,18.5,184.95,203.45,0.0,203.45,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,RS Components Pty Ltd,,Jamie Ball,OdooBot,R002 - Technology Development,yes,30.0,Expense
3424,PO07423,2022-06-03 04:21:35.000000,2022-06-03 04:21:35.000000,2022-06-04 06:33:40.114060,2022-06-03 04:21:35.000000,2022-06-03,0.1,0.0,0.1,,0.1,,AUD,,Not Paid,cancel,,,0,Coles,Leigh Pigram,Naga Gopal,Naga Gopal,A012 - Information Technology,yes,,Expense
2688,PO06687,2021-12-15 21:55:38.000000,2022-01-14 21:55:38.000000,2022-02-11 10:59:38.447029,2021-12-16 21:56:32.000000,2022-01-15,55.29,5.03,50.26,38.79,16.5,38.79,AUD,1.0,Not Paid,purchase,Order online using trade account,non_capital,0,Element14 Pty Ltd,Duncan Ross,Jamie Ball,OdooBot,R018 - Engineering - PMO,yes,30.0,Expense
2703,PO06702,2021-12-16 23:11:07.000000,2021-12-16 23:11:07.000000,2022-02-11 10:59:38.447029,2021-12-23 23:13:14.000000,2021-12-23,99.55,9.05,90.5,99.55,0.0,99.55,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Newcastle High Tensile Bolts,Tim Affleck,Jamie Ball,OdooBot,C004 - NPI,yes,0.0,Expense
3425,PO07424,2022-06-04 06:33:58.000000,2022-06-04 06:33:58.000000,2022-06-06 02:17:05.901738,2022-06-04 06:33:58.000000,2022-06-04,0.1,0.0,0.1,,0.1,,AUD,,Not Paid,cancel,,,0,Coles,Leigh Pigram,Naga Gopal,Naga Gopal,A012 - Information Technology,no,,Expense
3323,PO07322,2022-05-12 02:27:14.000000,2022-06-11 02:27:14.000000,2022-06-06 05:49:28.801991,2022-06-04 02:27:50.000000,2022-07-04,468.0,0.0,468.0,468.0,0.0,468.0,EUR,1.0,Paid,done,INV-1197,,0,Cesanta Software Limited,Frank Engel,Jamie Ball,Anna Bui,R020 - Engineering - Software Firmware,yes,30.0,Expense
3367,PO07366,2022-05-19 02:02:53.000000,2022-06-18 02:02:53.000000,2022-06-22 23:11:19.751250,2022-05-20 02:04:40.000000,2022-06-19,55.27,5.02,50.25,55.27,0.0,55.27,AUD,1.0,Paid,done,Order online using trade account,,0,Officeworks Ltd.,Tim Affleck,Jamie Ball,Anna Bui,C004 - NPI,yes,30.0,Expense
3378,PO07377,2022-05-22 23:55:58.000000,2022-06-21 23:55:58.000000,2022-06-22 23:11:19.751250,2022-05-22 23:55:58.000000,2022-06-21,271.94,24.72,247.22,271.94,0.0,271.94,AUD,1.0,Paid,done,Order online using trade account,,0,Officeworks Ltd.,Jay Thakkar,Jamie Ball,Anna Bui,A012 - Information Technology,yes,30.0,Expense
3374,PO07373,2022-05-20 04:43:14.000000,2022-05-20 04:43:14.000000,2022-06-04 06:32:45.435704,2022-05-20 04:45:24.000000,2022-05-20,0.07,0.0,0.07,,0.07,,AUD,,Not Paid,done,,,0,3D Markforge Printing (Internal),Gordon Ding,Gordon Ding,Naga Gopal,C002 - Supply Chain,yes,,Inventor
3371,PO07370,2022-05-19 22:32:55.000000,2022-05-19 22:32:55.000000,2022-06-04 06:32:45.435704,2022-05-26 22:36:32.000000,2022-05-26,1386.79,126.07,1260.72,1386.79,0.0,1386.79,AUD,1.0,Paid,done,Buy online,,0,GigGear Australia,Tim Affleck,Jamie Ball,Naga Gopal,R002 - Technology Development,yes,0.0,Expense
3531,PO07530,2022-07-08 19:52:32.000000,2022-07-08 19:52:32.000000,2022-07-20 04:24:53.385129,2022-07-08 19:52:32.000000,2022-07-08,84712.0,0.0,84712.0,84752.0,-40.0,84752.0,USD,1.0,Paid,done,,,0,iWave Global EMEA FZ-LLC,Allen Yavelberg,Allen Yavelberg,Michael Chang,R002 - Technology Development,no,0.0,Expense
3369,PO07368,2022-05-19 04:40:20.000000,2022-05-19 04:40:20.000000,2022-06-04 06:32:45.435704,2022-05-30 04:40:20.000000,2022-05-30,2793.29,200.52,2592.77,2793.29,0.0,2793.29,AUD,1.0,Paid,done,Buy online,,0,Kogan.com,Jamie Ball,Jamie Ball,Naga Gopal,A018 - Facilities,yes,0.0,Expense
3365,PO07364,2022-05-19 01:28:14.000000,2022-05-19 01:28:14.000000,2022-06-04 06:32:45.435704,2022-05-26 01:29:26.000000,2022-05-26,172.5,15.68,156.82,172.5,0.0,172.5,AUD,1.0,Paid,done,Buy online,,0,Hare & Forbes Machineryhouse,Tim Affleck,Jamie Ball,Naga Gopal,R002 - Technology Development,yes,0.0,Expense
3357,PO07356,2022-05-18 00:56:12.000000,2022-05-18 00:56:12.000000,2022-06-04 06:32:45.435704,2022-05-30 00:56:12.000000,2022-05-30,90.49,0.0,90.49,90.49,0.0,90.49,AUD,1.0,Paid,done,Buy online,,0,"JLCPCB (JiaLiChuang (HongKong) Co., Limited)",Thomas Corne,Jamie Ball,Naga Gopal,R002 - Technology Development,yes,0.0,Expense
3355,PO07354,2022-05-18 00:18:49.000000,2022-05-18 00:18:49.000000,2022-06-04 06:32:45.435704,2022-05-23 00:20:40.000000,2022-05-23,301.28,0.0,301.28,301.28,0.0,301.28,USD,1.0,Paid,done,Buy online,,0,onlinecomponents.com,Thomas Corne,Jamie Ball,Naga Gopal,R002 - Technology Development,yes,0.0,Expense
2685,PO06684,2021-12-15 00:53:11.000000,2021-12-15 00:53:11.000000,2022-06-10 01:14:54.016563,2022-01-05 00:53:27.000000,2022-01-05,14250.0,0.0,14250.0,14250.0,0.0,14250.0,USD,1.0,Paid,purchase,,non_capital,0,JC International Resources,Michael Chang,Michael Chang,Gordon Ding,C002 - Supply Chain,yes,0.0,Expense
2887,PO06886,2022-01-31 02:30:46.000000,2022-03-02 02:30:46.000000,2022-06-08 04:55:10.313301,2022-03-25 02:32:52.000000,2022-04-24,39171.0,3561.0,35610.0,42465.5,-3294.5,42465.5,AUD,1.0,Paid,done,,,0,Panelera Industries Pty Limited,Jamie Ball,Jamie Ball,Anna Bui,A018 - Facilities,yes,30.0,Capital
3280,PO07279,2022-05-04 08:20:22.000000,2022-05-04 08:20:22.000000,2022-06-08 04:59:52.313860,2022-05-20 08:20:59.000000,2022-05-20,60700.0,0.0,60700.0,54280.0,6420.0,54280.0,USD,1.0,Not Paid,done,,,0,JC International Resources,John Levstek,Michael Chang,Anna Bui,R002 - Technology Development,yes,0.0,Expense
3288,PO07287,2022-05-05 04:54:07.000000,2022-05-05 04:54:07.000000,2022-06-08 04:57:13.212057,2022-05-05 04:54:50.000000,2022-05-05,12738.0,0.0,12738.0,12778.0,-40.0,12778.0,USD,1.0,Paid,done,,,0,iWave Global EMEA FZ-LLC,John Levstek,Michael Chang,Anna Bui,R002 - Technology Development,yes,0.0,Expense
3293,PO07292,2022-05-06 01:27:24.000000,2022-05-06 01:27:24.000000,2022-06-08 04:59:52.313860,2022-05-20 01:28:06.000000,2022-05-20,2502.5,0.0,2502.5,2532.5,-30.0,2532.5,USD,1.0,Paid,done,,,0,JC International Resources,John Levstek,Michael Chang,Anna Bui,R002 - Technology Development,yes,0.0,Expense
3300,PO07299,2022-05-09 01:45:05.000000,2022-05-09 01:45:05.000000,2022-06-08 04:59:52.313860,2022-05-27 01:45:33.000000,2022-05-27,5940.0,0.0,5940.0,5970.0,-30.0,5970.0,USD,1.0,Paid,done,,,0,JC International Resources,John Levstek,Michael Chang,Anna Bui,R002 - Technology Development,yes,0.0,Expense
3372,PO07371,2022-05-19 23:14:08.000000,2022-06-18 23:14:08.000000,2022-07-07 23:12:29.308483,2022-05-19 23:14:08.000000,2022-06-18,1914.0,174.0,1740.0,1914.0,0.0,1914.0,AUD,1.0,Paid,done,,,0,Samec Pty Ltd,Gordon Ding,Gordon Ding,Anna Bui,C002 - Supply Chain,yes,30.0,Expense
3389,PO07388,2022-05-24 02:17:29.000000,2022-05-24 02:17:29.000000,2022-06-10 01:28:06.016783,2022-06-01 02:21:32.000000,2022-06-01,200.0,0.0,200.0,200.0,0.0,200.0,GBP,1.0,Paid,done,INV 2022/144 & REF GMR PDF,,0,Palladian Publications Limited,Daisy Johnson,Jamie Ball,Jamie Ball,A010 - Marketing,yes,0.0,Expense
3278,PO07277,2022-05-04 02:55:24.000000,2022-05-04 02:55:24.000000,2022-06-08 07:57:30.280915,2022-05-13 02:56:44.000000,2022-05-13,153.0,0.0,153.0,153.0,0.0,153.0,GBP,1.0,Paid,done,Quote: 1100369,,0,Polymax Ltd.,Duncan Ross,Jamie Ball,Anna Bui,R018 - Engineering - PMO,yes,0.0,Expense
3206,PO07205,2022-04-07 00:54:22.000000,2022-04-07 00:54:22.000000,2022-06-08 05:01:53.226293,2022-04-21 00:55:41.000000,2022-04-21,979.0,89.0,890.0,1034.0,-55.0,1034.0,AUD,1.0,Paid,done,Quote: 1942,,0,Kenelec Scientific Pty Ltd,Tim Affleck,Jamie Ball,Anna Bui,C004 - NPI,yes,0.0,Expense
2818,PO06817,2022-01-16 23:10:56.000000,2022-01-16 23:10:56.000000,2022-06-08 05:27:47.231407,2022-03-17 23:13:05.000000,2022-03-17,7280.0,0.0,7280.0,8255.0,-975.0,7280.0,USD,1.1339285714285714,Paid,done,Quote: No.: 21E21460-1B,,0,3ERP,Charlie Deng,Jamie Ball,Anna Bui,R018 - Engineering - PMO,no,0.0,Expense
2795,PO06794,2022-01-11 21:49:36.000000,2022-01-11 21:49:36.000000,2022-06-08 05:27:47.231407,2022-02-15 21:52:12.000000,2022-02-15,4700.0,0.0,4700.0,6220.0,-1520.0,4700.0,USD,1.323404255319149,Paid,done,Quote: 22E86014-2,,0,3ERP,George Tsoukalas,Jamie Ball,Anna Bui,R018 - Engineering - PMO,no,0.0,Expense
3269,PO07268,2022-05-01 23:19:11.000000,2022-05-31 23:19:11.000000,2022-06-06 05:50:30.640369,2022-04-28 23:20:27.000000,2022-05-28,150.0,0.0,150.0,150.0,0.0,150.0,USD,1.0,Paid,done,March and April 2022 invoice,,0,Haiyin Sun,Xiaoli Tang,Jamie Ball,Anna Bui,R016 - Engineering - Optical,yes,30.0,Expense
2978,PO06977,2022-02-14 03:35:41.000000,2022-03-16 03:35:41.000000,2022-06-06 06:34:33.599927,2022-03-07 03:49:50.000000,2022-04-06,9390.7,853.7,8537.0,9390.7,0.0,9390.7,AUD,1.0,Paid,done,Fibre quotation,,0,INDEX COMPANY PTY LIMITED,Jamie Ball,Jamie Ball,Anna Bui,A018 - Facilities,yes,30.0,Capital
3297,PO07296,2022-05-06 16:57:04.000000,2022-06-05 16:57:04.000000,2022-06-06 06:34:33.599927,2022-05-10 16:58:00.000000,2022-06-09,371.79,0.0,371.79,371.22,0.57,371.22,AUD,1.0,Not Paid,done,,,0,Digi-Key Electronics,Campbell Carney,Allen Yavelberg,Anna Bui,R002 - Technology Development,yes,30.0,Expense
3279,PO07278,2022-05-04 08:05:28.000000,2022-06-03 08:05:28.000000,2022-06-06 06:34:33.599927,2022-05-16 08:05:59.000000,2022-06-15,4092.22,372.02,3720.2,4092.22,0.0,4092.22,AUD,1.0,Paid,done,,,0,"Mouser Electronics, Inc.",John Levstek,Michael Chang,Anna Bui,R002 - Technology Development,yes,30.0,Expense
3275,PO07274,2022-05-03 04:17:23.000000,2022-06-02 04:17:23.000000,2022-06-30 05:33:25.743820,2022-05-03 04:17:42.000000,2022-06-02,81.98,7.45,74.53,81.95,0.03,81.95,AUD,1.0,Not Paid,done,Online buy,,0,RS Components Pty Ltd,Gordon Ding,Gordon Ding,Anna Bui,C002 - Supply Chain,yes,30.0,Inventor
2468,PO06467,2021-11-16 23:16:11.000000,2021-12-16 23:16:11.000000,2022-06-06 06:34:33.599927,2021-11-23 23:17:11.000000,2021-12-23,186.29,16.94,169.35,186.29,0.0,186.29,AUD,1.0,Paid,purchase,Quote: 1263,non_capital,0,Tiger Industrial Supplies Pty Ltd,Tim Affleck,Jamie Ball,Anna Bui,C004 - NPI,yes,30.0,Expense
3477,PO07476,2022-06-14 19:32:47.000000,2022-06-14 19:32:47.000000,2022-06-28 07:41:08.077188,2022-07-18 19:32:47.000000,2022-07-18,82222.0,0.0,82222.0,,82222.0,,USD,,Not Paid,cancel,,,0,iWave Systems (Please use Iwave Global),John Levstek,Allen Yavelberg,Michael Chang,R002 - Technology Development,yes,0.0,Expense
3184,PO07183,2022-04-05 00:14:52.000000,2022-05-05 00:14:52.000000,2022-06-06 06:34:33.599927,2022-04-12 00:16:18.000000,2022-05-12,2599.0,236.27,2362.73,2599.0,0.0,2599.0,AUD,1.0,Paid,done,Quote No.: 155099,,0,SCORPTEC COMPUTERS,Leigh Pigram,Jamie Ball,Anna Bui,A012 - Information Technology,yes,30.0,Capital
3197,PO07196,2022-04-06 00:29:42.000000,2022-04-06 00:29:42.000000,2022-06-06 06:34:33.599927,2022-04-13 00:37:20.000000,2022-04-13,330.0,30.0,300.0,330.0,0.0,330.0,AUD,1.0,Paid,done,Quote No: 28619758,,0,Dell Australia Pty Limited,Leigh Pigram,Jamie Ball,Anna Bui,A012 - Information Technology,yes,0.0,Expense
3220,PO07219,2022-04-08 05:29:22.000000,2022-05-08 05:29:22.000000,2022-06-06 06:34:33.599927,2022-04-08 05:30:16.000000,2022-05-08,175.16,15.92,159.24,175.16,0.0,175.16,AUD,1.0,Paid,done,,,0,Open Wiring Systems,Gordon Ding,Gordon Ding,Anna Bui,C002 - Supply Chain,yes,30.0,Expense
3264,PO07263,2022-04-29 00:39:53.000000,2022-05-29 00:39:53.000000,2022-06-06 06:34:33.599927,2022-05-06 00:43:34.000000,2022-06-05,230.34,20.94,209.4,230.34,0.0,230.34,AUD,1.0,Paid,done,Order online using trade account,,0,"Mouser Electronics, Inc.",Duncan Ross,Jamie Ball,Anna Bui,R018 - Engineering - PMO,yes,30.0,Expense
3277,PO07276,2022-05-03 10:53:27.000000,2022-06-02 10:53:27.000000,2022-06-06 06:34:33.599927,2022-05-13 10:53:59.000000,2022-06-12,5856.12,0.0,5856.12,5856.12,0.0,5856.12,AUD,1.0,Paid,done,,,0,Digi-Key Electronics,John Levstek,Michael Chang,Anna Bui,R002 - Technology Development,yes,30.0,Expense
3281,PO07280,2022-05-04 23:05:45.000000,2022-06-03 23:05:45.000000,2022-06-06 06:34:33.599927,2022-05-11 23:10:21.000000,2022-06-10,211.09,19.19,191.9,211.09,0.0,211.09,AUD,1.0,Paid,done,Order online using trade account,,0,"Mouser Electronics, Inc.",Thomas Corne,Jamie Ball,Anna Bui,R002 - Technology Development,yes,30.0,Expense
3394,PO07393,2022-05-26 04:29:25.000000,2022-06-02 04:29:25.000000,2022-06-06 06:34:33.599927,2022-05-26 04:30:13.000000,2022-06-02,522.5,47.5,475.0,522.5,0.0,522.5,AUD,1.0,Paid,done,INV-0217,,0,Luka Agency,Daisy Johnson,Jamie Ball,Anna Bui,A010 - Marketing,yes,7.0,Expense
3235,PO07234,2022-04-13 23:39:26.000000,2022-04-20 23:39:26.000000,2022-06-08 03:45:01.455422,2022-04-13 23:41:35.000000,2022-04-20,8118.0,738.0,7380.0,8151.0,-33.0,8151.0,AUD,1.0,Paid,done,,,0,New Forge Engineering Pty Ltd,Gordon Ding,Gordon Ding,Anna Bui,C002 - Supply Chain,yes,7.0,Inventor
2369,PO06368,2021-11-04 23:32:08.000000,2021-12-04 23:32:08.000000,2022-06-08 03:49:18.196189,2021-11-04 23:32:23.000000,2021-12-04,2477.64,225.24,2252.4,2477.63,0.01,2477.63,AUD,1.0,Not Paid,purchase,,non_capital,0,Open Wiring Systems,Gordon Ding,Gordon Ding,Anna Bui,C006 - Pilot Manufacturing,yes,30.0,Inventor
3232,PO07231,2022-04-13 02:23:05.000000,2022-05-13 02:23:05.000000,2022-06-09 03:54:46.546699,2022-04-27 02:23:49.000000,2022-05-27,70.62,6.42,64.2,70.62,0.0,70.62,AUD,1.0,Paid,done,RQ2204120111,,0,FS,Ryan Barnes,Jamie Ball,Anna Bui,R002 - Technology Development,yes,30.0,Expense
3233,PO07232,2022-04-13 03:42:05.000000,2022-05-13 03:42:05.000000,2022-06-09 03:54:46.546699,2022-04-22 03:43:21.000000,2022-05-22,2053.81,186.71,1867.1,2053.81,0.0,2053.81,AUD,1.0,Paid,done,Quote No: DO38138,,0,Open Wiring Systems,Duncan Ross,Jamie Ball,Anna Bui,R018 - Engineering - PMO,yes,30.0,Expense
2584,PO06583,2021-12-01 03:56:11.000000,2021-12-01 03:56:11.000000,2022-02-11 10:59:38.447029,2021-12-10 00:00:03.000000,2021-12-10,76.77,5.47,71.3,76.77,0.0,76.77,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Kegland,,Jamie Ball,OdooBot,A016 - People and Culture,yes,0.0,Expense
3107,PO07106,2022-03-13 22:14:36.000000,2022-04-12 22:14:36.000000,2022-06-09 03:54:46.546699,2022-03-30 22:15:53.000000,2022-04-29,471.0,42.83,428.17,471.0,0.0,471.0,AUD,1.0,Paid,done,Quote No.: 154267,,0,SCORPTEC COMPUTERS,Tim Affleck,Jamie Ball,Anna Bui,C004 - NPI,yes,30.0,Expense
3239,PO07238,2022-04-14 03:56:31.000000,2022-05-14 03:56:31.000000,2022-06-09 03:54:46.546699,2022-04-14 03:56:31.000000,2022-05-14,1654.29,150.39,1503.9,1654.29,0.0,1654.29,AUD,1.0,Paid,done,,non_capital,0,AusOptic International Pty Ltd,Gordon Ding,Gordon Ding,Anna Bui,C002 - Supply Chain,yes,30.0,Expense
3292,PO07291,2022-05-06 01:11:00.000000,2022-06-05 01:11:00.000000,2022-06-09 03:54:46.546699,2022-05-10 01:20:54.000000,2022-06-09,3245.83,295.08,2950.75,3245.83,0.0,3245.83,AUD,1.0,Paid,done,,,0,"Mouser Electronics, Inc.",John Levstek,Allen Yavelberg,Anna Bui,R002 - Technology Development,yes,30.0,Expense
3298,PO07297,2022-05-08 23:12:51.000000,2022-05-08 23:12:51.000000,2022-06-07 02:58:29.762979,2022-05-15 23:15:02.000000,2022-05-15,229.35,20.85,208.5,229.35,0.0,229.35,AUD,1.0,Paid,done,Buy online,,0,Lumas Hospitality,Jamie Ball,Jamie Ball,Anna Bui,A018 - Facilities,yes,0.0,Expense
3272,PO07271,2022-05-03 00:17:35.000000,2022-05-03 00:17:35.000000,2022-06-07 02:58:35.281173,2022-05-10 00:17:56.000000,2022-05-10,179.3,16.31,162.99,179.31,-0.01,179.31,AUD,1.0,Paid,done,Buy online,,0,Trotec Laser,Tim Affleck,Jamie Ball,Anna Bui,C004 - NPI,yes,0.0,Expense
3299,PO07298,2022-05-08 23:31:56.000000,2022-05-08 23:31:56.000000,2022-06-07 02:58:47.363521,2022-05-16 03:54:44.000000,2022-05-16,173.74,15.8,157.94,173.74,0.0,173.74,AUD,1.0,Paid,done,Buy online,,0,Sanitiser Solutions Australia,Jamie Ball,Jamie Ball,Anna Bui,A018 - Facilities,yes,0.0,Expense
3375,PO07374,2022-05-20 05:17:42.000000,2022-05-20 05:17:42.000000,2022-06-07 01:49:51.061662,2022-05-27 05:20:54.000000,2022-05-27,3374.7,306.79,3067.91,3374.7,0.0,3374.7,AUD,1.0,Paid,done,Quote: SQM116667,,0,Mascot Fabrication P/L,Jamie Ball,Jamie Ball,Anna Bui,A018 - Facilities,yes,0.0,Capital
3377,PO07376,2022-05-22 22:57:09.000000,2022-05-22 22:57:09.000000,2022-06-07 01:30:00.326716,2022-06-09 22:57:48.000000,2022-06-09,5960.14,0.0,5960.14,5960.14,0.0,5960.14,AUD,1.0,Paid,done,Buy online,,0,Texas Instruments,John Levstek,Michael Chang,Anna Bui,R002 - Technology Development,yes,0.0,Expense
3283,PO07282,2022-05-04 23:39:41.000000,2022-05-04 23:39:41.000000,2022-06-07 03:12:56.291193,2022-05-11 23:40:10.000000,2022-05-11,222.0,0.0,222.0,222.0,0.0,222.0,USD,1.0,Paid,done,Buy online,,0,Fairview Microwave,Thomas Corne,Jamie Ball,Anna Bui,R002 - Technology Development,yes,0.0,Expense
3291,PO07290,2022-05-06 01:00:44.000000,2022-05-06 01:00:44.000000,2022-06-07 02:58:45.587349,2022-05-19 01:01:21.000000,2022-05-19,51.0,4.64,46.36,51.0,0.0,51.0,AUD,1.0,Paid,done,,,0,Oz Sticker Printing,Tim Affleck,Jamie Ball,Anna Bui,R002 - Technology Development,yes,0.0,Expense
3209,PO07208,2022-04-07 01:31:18.000000,2022-05-07 01:31:18.000000,2022-06-09 03:54:46.546699,2022-04-21 01:32:11.000000,2022-05-21,387.2,35.2,352.0,387.2,0.0,387.2,AUD,1.0,Paid,done,RQ2204010048,,0,FS,Leigh Pigram,Jamie Ball,Anna Bui,A012 - Information Technology,yes,30.0,Expense
3306,PO07305,2022-05-10 23:32:38.000000,2022-06-09 23:32:38.000000,2022-06-15 23:22:29.617545,2022-05-10 23:32:38.000000,2022-06-09,1200.0,0.0,1200.0,1200.0,0.0,1200.0,USD,1.0,Paid,done,,,0,Wooriro,Gordon Ding,Gordon Ding,Anna Bui,C002 - Supply Chain,yes,30.0,Inventor
3340,PO07339,2022-05-16 03:39:14.000000,2022-06-15 03:39:14.000000,2022-06-07 12:03:45.727176,2022-05-19 03:39:14.000000,2022-06-18,116.16,10.56,105.6,0.0,116.16,,AUD,0.0,Not Paid,done,RQ2205160069,,0,FS,Zihao Li,Jamie Ball,Anna Bui,A012 - Information Technology,yes,30.0,Expense
2102,PO06101,2021-09-29 23:26:52.000000,2021-10-29 23:26:52.000000,2022-06-08 03:29:59.936180,2022-02-22 22:28:03.000000,2022-03-24,26550.0,0.0,26550.0,26550.0,0.0,26550.0,USD,1.0,Paid,purchase,Quote#:2109-P0082,non_capital,0,Fujian Hitronics Technologies Inc,Duncan Ross,Jamie Ball,Anna Bui,Engineering - Software,yes,30.0,Inventor
2824,PO06823,2022-01-17 00:32:35.000000,2022-02-16 00:32:35.000000,2022-06-08 03:31:02.846696,2022-02-28 00:32:35.000000,2022-03-30,4650.0,0.0,4650.0,4650.0,0.0,4650.0,USD,1.0,Paid,done,,non_capital,0,"Fuzhou Photop Optics Co., Ltd",Gordon Ding,Gordon Ding,Anna Bui,C002 - Supply Chain,yes,30.0,Inventor
2774,PO06773,2022-01-04 23:48:05.000000,2022-02-03 23:48:05.000000,2022-06-08 03:32:11.901248,2022-02-08 23:48:05.000000,2022-03-10,2890.0,0.0,2890.0,2890.0,0.0,2890.0,USD,1.0,Paid,done,,,0,Grand Venture Technology,Michael Chang,Michael Chang,Anna Bui,C002 - Supply Chain,yes,30.0,Inventor
